code,label
7112070000000,Bediener/in eines Pressluftbohrer
7112080000000,Pflasterer/in
7112190000000,Bauarbeiter/in
7113000100018,Granitschneider/in
7113000200018,Granitpolierer/in
7113000300018,Marmor Polierer/in
7113000400018,Denkmalschnitzer-Setter/in
7113000500018,Denkmal Maurer/in
7113001100018,Steinschnitzer/in
7113001200018,Steingraveur/in
7113001300018,Stein-Grader/in
7113001400018,Steinsäger/in
7113001500018,Steinmetz-Layoutarbeiter/in
7113010000000,Steinmetz/in
7113020000000,Steinbearbeiter/in (Bohren)
7113030000000,Steinputzer/in
7113050000000,Steinbearbeiter/in Sandstrahltechnik
7113060000000,Steinbearbeiter/in
7113070000000,Bausteinmetz/in
7114010000000,Plattenleger/in (Beton)
7114020000000,Betonputzer/in
7114030000000,Betongiesser/in
7114040000000,Beton- und Stahlbetonbauer/in
7114050000000,Terrazzowerker/in
7115000100018,Türinstallateur
7115001600018,Fensterrahmeninstallateur
7115001700018,Holzbootbauer/in
7115010000000,Zimmerer/Zimmerin
7115010227600,Tischlerfachwerker/in
7115010327600,"Zimmerer/in, Bautischler"
7115020000000,Betonierer/in
7115020000018,Geschäftsinnenausstatter/in
7115030000000,Zimmermann Instandhaltung
7115040000000,"Küchentischler/in, Küchenschreiner/in"
7115050000000,Büromöbeltischler/in
7115060000000,Jalousienbauer/in
7115110000000,Holzschiffbauer/in
7115990000000,Bauschreiner/in
7119000100018,Asbestsanierer/in
7119000200018,Anschlagtafelaufrichter/in
7119000300018,Schornsteinreparaturbetrieb
7119000400018,Bau-Armschutz
7119000600018,Wartungsarbeiter/in (Gebäude)
7119000900018,Pool-Installationsprogramm
7119001000018,Pewtersmith
7119010000000,Fertighausmonteur/in
7119020000000,Gebäudeabbrucharbeiter/in
7119040000000,Abbrucharbeiter/in
7119050000000,Polier/in
7119060000000,Gerüstbauer/in
7121000100018,Dachdecker aus Metall
7121000600018,Holzschindeldachdecker/in
7121010000000,Dachdecker/in
7121020000000,Flachdachdecker/in
7122000100018,Blockschichtholzprodukte
7122000200018,Teppichbodenleger/in
7122000300018,Bodenmonteur
7122000400018,Bodenleger/in
7122010000000,"Teppich-, Linoleum- oder Korkbodenverleger/in"
7122020000000,Fliesenleger/in
7122030000000,Marmorverleger/in
7122040000000,Mosaikverleger/in
7122050000000,Parkettverleger/in
7123000100018,Trockenmauer Gipser/in
7123000400018,Zierputzer/in
7123000500018,Gipskarton-Installer/in
7123000600018,Stuck Maurer/in
7123010000000,Stukkateur/in
7123020000000,Trockenbauer/in
7123030000000,Stuckmaurer/in
7124000100018,Akustische Dämmarbeiter/in
7124000200018,Kessel- und Rohrisolierungsarbeiter/in
7124000300018,Dämmungsarbeiter bauen
7124010000000,Isolierer/in
7125000100018,Künstlerischer Glassetzer/in
7125000200018,Glaserei (Überdachung)
7125000300018,Glaserei (Glasmalerei)
7125000400018,Glaserei (Fahrzeuge)
7125001000018,Tellerglas-Installateur
7125001100018,Installateur für Fensterverglasung
7125001200018,Windschutzscheiben-Installer/in
7125001300018,Reparatur von Windschutzscheiben
7125010000000,Glaser/in
7126000100018,Flugzeugrohrschlosser/in
7126000200018,Badezimmerinstallateur
7126000300018,Installateur entleeren
7126000400018,Schicht ablassen
7126000500018,Marine Rohrschlosser/in
7126003400018,Pipeline-Arbeiter/in
7126003700018,Dampfrohrmonteur
7126003800018,Lüftungsrohrmonteur
7126003900018,Wasserleitungsinstallateur
7126010000000,Klempner/in
7126020000000,Anlagenmechaniker - Sanitär-. Heizungs- und Klimatechnik
7126020127600,Anlagenmonteur/in
7126030000000,Leitungsrohrverleger/in
7126040000000,Pipelinearbeiter/in
7126050000000,Schachtbohrer/in
7126070000000,Gastechniker/in
7127010000000,"Mechatroniker/in - Klimatechnik, Kältetechnik"
7127030000000,Kälte- und Klimatechniker/in
7131000100018,Maler-Dekorateur bauen
7131000200018,Bautenmaler/in
7131000300018,Filmbild Maler/in
7131000800018,Farbenreiber/in
7131000900018,Bühnenmaler/in
7131001000018,Baustahlmaler/in
7131001100018,Wallpaper Aufhänger/in
7131010000000,Fassadengestalter/in
7131020000000,Maler/in Sprüharbeiten
7131030000000,Maler/in und Lackiererin Fachrichtung Gestaltung und Instandhaltung
7131040000000,Maler/in (Instandhaltung)
7131050000000,Schiffsanstreicher/in
7131060000000,Tapezierer/in
7131070000000,"Dekorationsmaler/in für Glas, Keramik"
7132000100018,Wagenlackierer/in
7132000200018,Metallmaler/in
7132000300018,Metallsprüher/in
7132001400018,Maler stellte Artikel her/in
7132001500018,Spritzlackierer/in
7132001600018,Lackierer (alle anderen)
7132001700018,Lackierer (Fahrzeuge)
7132001800018,Fahrzeuglackierer/in
7132020000000,Industrielackierer/in
7132030000000,Metalllackierer/in
7133010000000,Fassadenreiniger/in
7133020000000,Fassadenreiniger/in Sandstrahlverfahren
7133030000000,"Schornsteinfeger/in, Kaminkehrer/in"
7211000100018,Kernmacher/in
7211000200018,Maschinenbediener (Metallkernherstellung)
7211010000000,Metallgussformer/in
7211020000000,Metallträgerhersteller/in
7211050000000,Bediener/in von Metall- und Schneidmaschinen
7212000100018,Lead Brenner/in
7212000200018,Maschinenbediener (Drahtwaren)
7212000300018,Lötmetall
7212020000000,Gasschneidbrenner/in
7212030000000,Kupferschmied/in
7212050000000,Löter/in
7212070000000,Schweißer/in - Metallische Werkstoffe
7212080000000,Schweißer/in - Synthetische Materialien
7212090000000,Schmelzschweißer/in
7212990000000,Schweißer/in – Sonstige
7212990127600,"Elektro-, Schutzgasschweißer/in"
7213001800018,Autoschlosser/in
7213001900018,Blechreißer/in
7213002000018,Fahrzeug-Panel-Schläger/in
7213010000000,Blechbearbeiter/in
7213010000018,Karosseriebauer (Metall)
7213020000000,Blechanreisser/in
7213030000000,Karosseriebauer/in
7213040000000,"Kupferschmied/in, Blechschmied/in"
7213170000000,Kesselschmied/in
7214000100018,Baustahlaufrichter/in
7214000200018,"Schiffbauer/in, metall"
7214001500018,Pneumatischer Nietmesser/in
7214001600018,Nieter/in
7214001800018,Polizeifotograf
7214001900018,Konstruktiver Metallaufrichter/in
7214002000018,Strukturelle Metallmarkierung
7214002100018,Stahlbauarbeiter/in
7214010000000,Stahlbaumonteur/in
7214010000018,Blechbiegemaschine
7214020000000,Schiffsbauer/in
7214030000000,Zaunbauer/in
7214040000000,Eisenflechter/in
7215000100018,Flugzeug Rigger/in
7215000200018,Seil- und Seilspleißgerät
7215000500018,Öl- und Gasbrunnen
7215000600018,Schiffsausleger/in
7215000800018,Hängebrücke Kabelarbeiter/in
7215000900018,Turmausleger/in
7215010000000,Takler/in
7215020000000,"Seilspinner/in, -presser/in oder -spleisser/in"
7215030000000,"Drahtmacher/in, -presser/in"
7215040000000,Mitarbeiter/in im Stahlbrückenbau
7221000100018,Bulldozer Smith
7221000200018,Drop Fälscher/in
7221000300018,Schmiedehammerfahrer/in
7221000400018,Schmied Schmied
7221000500018,Metall-Zaubernder/in
7221000600018,Metal ehemaliger/in
7221000700018,Bediener der Metallpresse
7221000900018,Drahtzieher/in
7221010000000,Schmied/in
7221010000018,Werkzeugschmied/in
7221020000000,Maschinenbediener/in Schmiedemaschine
7221030000000,"Giessereiarbeiter/in, Giesser/in"
7221040000000,Hufschmied/in
7222000100018,Die Finisher/in
7222000200018,Messgeräthersteller/in
7222000300018,Jig Maker/in
7222000400018,Metallmusterhersteller/in
7222001000018,Werkzeugmacher drücken
7222001100018,Vorlagenhersteller/in
7222010000000,Werkzeugmacher/in
7222020000000,Metallmarkierer/in
7222030000000,Metallguss-Formmacher/in
7222040000000,"Schlosser/in, Sicherheitschranktechniker/in"
7222050000000,Büchsenmacher/in
7222060000000,Hersteller/in von Druck-/Schmiedeformen
7223000100018,Maschinenbediener (Ankerproduktion)
7223000200018,Maschinenbediener (Kesselproduktion)
7223000300018,Maschinenbediener (Kabelproduktion)
7223000500018,Maschinenbediener (elektrische Verkabelung)
7223000600018,Maschinenbediener (Schmuckherstellung)
7223000700018,Maschinenbediener (Metallbiegen)
7223000800018,Maschinenbediener (Metallschneiden)
7223000900018,Maschinenbediener (Metall Bohren)
7223001000018,Maschinenbediener (Metallätzen)
7223001100018,Maschinenbediener (Metall-Extrudieren)
7223001200018,Maschinenbediener (Metallumformung)
7223001300018,"Hobelmaschinist, Metall"
7223001400018,Maschinenbediener (Metallprodukte)
7223001500018,Maschinenbediener (Metallsägen)
7223001600018,Maschinenbediener (Metallspinnen)
7223001700018,Maschinenbediener (Metallspielzeug)
7223001800018,Maschinenbediener (Rohrfertigung)
7223001900018,Maschinenbediener (Nieten)
7223002000018,Maschinenbediener (Werkzeugschleifen)
7223002100018,Maschinenbediener (Uhrenproduktion)
7223002200018,Bediener/in von werkzeugmaschinen
7223002300018,Setzer-Bediener für Metallschleifmaschinen
7223002400018,Metallmaschinenarbeiter/in
7223003900018,Blechspinner/in
7223010000000,CNC-Dreher/in
7223020000000,Werkzeugmaschineneinrichter/in oder Maschinenführer/in
7223030000000,Dreher/in
7223040000000,Metall- und Glockengiesser/in - Metallgusstechnik
7223050000000,Verpacker/in von Metallprodukten
7223060000000,Tiefbohrer/in
7223070000000,Werkzeugmechaniker/in
7224000100018,Messerschärfer/in
7224000200018,Werkzeugmaschinenschleifer/in
7224000300018,Metallreiniger/in
7224000400018,Metallveredler/in
7224000500018,"Polierer, Metall"
7224001100018,Sah Spitzer/in
7224001200018,Werkzeuge schleifer/in
7224001300018,Werkzeugschärfer/in
7224010000000,"Metallschleifer/in, Werkzeugschleifer/in"
7224020000000,Metallschleifer/in
7231000100018,KFZ Bremssysteme Mechaniker/in
7231000200018,KFZ Getriebemechaniker/in
7231000300018,Servicemechaniker für Motoren und Kraftstoffsysteme
7231000400018,Garagenmechaniker/in
7231000800018,Mechanischer Dreiradmotor
7231000900018,KFZ Servicemechaniker/in
7231002800018,Traktormechaniker/in
7231002900018,Tuk-Tuk-Mechaniker/in
7231003000018,Reifenmonteur/in
7231010000000,Fahrzeugglaser/in
7231020000000,Busmechaniker/in
7231030000000,Kraftfahrzeugmechatroniker/in
7231040000000,Automechaniker-Reifen
7231050000000,Dieselmotorenspezialist/in
7231060000000,Werkstattleiter/in (Industrie)
7231080000000,Meister Automechaniker/in
7231090000000,Moped- oder Scooter-Mechaniker/in
7231100000000,Motorradmechaniker/in
7231110000000,KFZ Maschinenbauer/in
7231120000000,LKW-Mechaniker/in
7231120127600,Kraftfahrzeugmechaniker/in
7231130000000,Motortuner/in
7231140000000,KFZ Prüfer/in
7232000100018,Flugzeugwartungsmechaniker (Motoren)
7232000200018,Flugzeugmechaniker (Zelle)
7232000300018,Flugzeugmechaniker (pneudraulische Systeme)
7232000400018,Flugzeug-Restaurator
7232000500018,Flugzeugmechaniker/in
7232000600018,Airframe-Monteur
7232000700018,"Mechaniker, Hubschrauber/in"
7232000800018,Strahltriebmechaniker/in
7232000900018,Flugzeugzellenaufrichter aus Metall
7232030000000,Flugmotorenmechaniker/in
7232050000000,Flugzeug-Wartungstechniker/in
7232060000000,Fluggerätemechaniker/in
7233000100018,Mechaniker für Erdbewegungsmaschinen
7233000200016,Mechaniker für die Wartung von Gasgeräten
7233000300016,Gasanlagenmechaniker/in
7233000400016,Gasmechaniker/in und Spezialist
7233000500018,"Mechaniker, Werkzeugmaschinen"
7233000600018,Marine Motormechaniker/in
7233002500018,Stationärer Motormechaniker/in
7233002600018,Dampfmaschinenmechaniker/in
7233002700018,Lokmechaniker trainieren
7233002800016,Turbinenmonteur/in
7233002900018,Schreibmechaniker/in
7233010000000,Landwirtschaftsmaschinenmonteur/in
7233020000000,Landmaschinenmechaniker/in
7233030000000,Baumaschinenmechaniker/in
7233040000000,"Motor- oder Dieselmotormechaniker/in, ohne Kfz"
7233050000000,Industrieanlagenmonteur/in
7233060000000,Industrieanlagenmechaniker/in
7233070000000,Bauschlosser/in
7233080000000,Bergbaumaschinenmechaniker/in
7233090000000,Monteur/in Metallbearbeitungsmaschinen
7233100000000,"Öler/in, Schmierer/in"
7233110000000,Industriemechaniker/in
7233120000000,Druckmaschinenmechaniker/in
7233130000000,Schiffsmechaniker/in
7233140000000,Textilmaschinenmechaniker/in
7233160000000,Monteur Maschinen zur Viehhaltung
7233170000000,Viehmaschinenmechaniker/in
7233180000000,Maschineninstallateur/in in der Papierindustrie
7233190000000,Arbeiter/in zur Wartung von Zügen
7233200000000,"Arbeiter/in zur Wartung von Straßenbahn, U-Bahn"
7233210000000,Servicetechniker/in Beförderungsband
7234000300018,Perambulator-Werkstatt
7234010000000,Fahrradmechaniker/in
7234020000000,Rollstuhlmechaniker/in
7311000100018,Barometermacher/in
7311000200018,Kamera-Reparateur
7311000300018,Hersteller von Dentalinstrumenten
7311000400018,Hersteller von meteorologischen Instrumenten
7311000500018,Nautische Instrumentenbauer/in
7311001500018,Hersteller optischer Instrumente
7311001600018,Präzisionsinstrumentenkalibrator
7311001700018,Phlebotomist
7311001800018,Chirurgischer Instrumentenhersteller/in
7311001900018,Gewichte und Maße Kalibrator
7311010000000,Präzisionsinstrumentenmacher/in
7311030000000,Uhrmacher/in
7311040000000,Uhrenreparateur/in
7311050000000,Instrumentenmacher/in
7311060000000,Feinmechaniker/in
7311070000000,Hersteller/in fotografischer Ausrüstung
7311080000000,Wägetechniker/in
7311100000000,Uhrmacher/in (Handuhren)
7311110000000,Uhrenmacher/in
7311120000000,Kamera- und Fotomechaniker/in
7312000100018,Handharmonikamacher/in
7312000200018,Akkordeon-Stimmgerät
7312000300018,Schlagzeugmacher/in
7312000500018,Orgelbauer/in
7312000600018,Orgelstimmer/in
7312000700018,Klavierbauer/in
7312000800018,Klavierstimmer/in
7312000900018,Geigenbauer/in
7312001000018,Xylophonhersteller/in
7312010000000,Musikinstrumentenbauer/in
7312020000000,Instrumentenstimmer/in
7313000100018,Diamantbohrer/in
7313000200018,Edelsteinfasser/in
7313000300018,Gems Cutter-Polierer/in
7313000400018,Juwelier/in
7313000500018,Schmuckschmelz
7313000600018,Schmuckhersteller/in
7313000700018,Schmuckmacher/in
7313000800018,Jewels Cutter-Polierer/in
7313000900018,Edelsteinsetzer/in
7313020000000,"Goldschmied/in, Silberschmied/in"
7313030000000,Diamantenschneider/in
7314000100018,Ziegelstein- und Fliesenformer/in
7314000200018,Keramik Burnisher/in
7314000300018,Presspresse (Ton)
7314000500018,Keramik- und Porzellanformhersteller/in
7314010000000,Töpfer/in
7314020000000,Schleifscheibenformer/in
7315000100018,Glasbieger/in
7315000200018,Glassetzer-Operator
7315000300018,Spiegel Silverer/in
7315010000000,"Glasschneider/in, -schleifer/in oder -former/in"
7315030000000,Emailleur/in
7315040000000,Glasbläser/in
7315050000000,Glasgraveur/in
7315070000000,Glaspolierer/in
7315090000000,Einrichter/in Glasdrehmaschinen
7315100000000,Arbeiter/in in der optischen Glasindustrie
7316000100018,Kalligraph
7316000200018,Keramik Lackierer/in
7316000300018,Dekorativer Stecher/in
7316000400018,Dekorativer Glasschneider/in
7316000500018,Dekormaler/in
7316001200018,Keramik Dekorateur
7316001300018,Schildermaler/in
7316010000000,Schildmacher/in
7316020000000,Graveur/in oder Radierer/in
7316030000000,Keramikmaler/in
7316040000000,Glasätzer/in
7317000100018,Korbmacher/in
7317000200018,Korbweber/in
7317000300018,Besenmacher/in
7317000400018,Pinselmacher/in
7317000700018,Papierartikelarbeiter/in (Handwerk)
7317000800018,Papierhersteller/in
7317001100018,Strohartikel arbeiter/in (Handwerk)
7317001200018,Strohweber/in
7317010000000,"Holzhandwerker/in, Korbmacher/in oder verwandte Berufe"
7317020000000,"Korbmacher/in, Bürstenmacher/in"
7317030000000,Holzspielzeugmacher/in
7318000100018,Flechtenmacher/in
7318000200018,Teppichhersteller/in
7318000300018,Wollteppichweber/in
7318000400018,Teppich Weben Tufter/in
7318000500018,Teppichbauer (Handwerk)
7318000600018,Tuchweber/in
7318000700018,Reparatur von Stoffen
7318000800018,Fischnetzmacher/in
7318000900018,Jacquard-Weber/in
7318001000018,Stricker/in
7318001100018,Leder Accessoires arbeiter/in (Kunsthandwerk)
7318001300018,Sicherheitsnetzmacher/in
7318001400018,Gobelin-Weber/in
7318001500018,Textilbleicher/in
7318001600018,Textilfaserschublade
7318001700018,Faden- und Garnspinner/in
7318010000000,Textilhandwerker/in oder verwandte Berufe
7318020000000,"Weber/in, Stricker/in, Sticker/in"
7318030000000,Facharbeiter/in Lederwarenherstellung
7318040000000,Hersteller/in künstlicher Blumen
7318050000000,Netzmacher/in
7319000100018,Kerzenmacher (Kunsthandwerk)
7319000200018,"Spielwarenmacher, Metallspielzeug"
7319000500018,Steinartikelarbeiter/in (Kunsthandwerk)
7319990000000,Andere Handwerker/in
7321000100018,Braille-Plattenhersteller/in
7321000200018,Elektrotyper/in
7321000400018,Lithografiedrucker/in
7321002300018,Fotogravierer/in
7321002400018,Fotograf für Fotogravur
7321002500018,Druckformenhersteller/in
7321002600018,Plattenmontage (Siebdruck)
7321002700018,Drucken von Fotosatz
7321002800018,Proof-Presser/in
7321003100018,Schriftsetzer/in
7321003200018,Schriftgestalter/in
7321003300018,Holzblockstecher/in
7321020000000,Desktop Publisher/in
7321050000000,Techniker/in in der Druckvorbereitung
7322000100018,Betreiber/in der digitalen Presse
7322000200018,Feeder-Operator (Drucken)
7322000300018,Bediener der Tiefdruckpresse
7322000400018,Maschinenbediener (Fotosatz)
7322000500018,Maschinenbediener (Textildruck)
7322001400018,Bediener der Offsetpresse
7322001500018,Bediener der Fotogravurpresse
7322001600018,Walzenpresse Operator
7322001700018,Drucker/in
7322001900018,Siebdrucker
7322002000018,Bediener/in kleiner druckerpressen
7322002100018,Wallpaper presse bediener/in
7322010000000,Blockdrucker/in
7322020000000,Teppichdrucker/in
7322030000000,Offsetdrucker/in
7322050000000,Siebdrucker/in
7322060000000,Textildrucker/in
7322070000000,Maschinenarbeiter/in (Druckerei)
7322070627600,Rotationsdrucker/in
7323000100018,Buchbinder-Kanalisation
7323000200018,Bediener von Zusammentragmaschinen
7323000300018,Ordnerdrucker/in
7323000400018,Maschinenbediener (Buchbinderei)
7323010000000,Buchbinder/in
7323020000000,Maschinenbediener/in Buchbindemaschine
7323040000000,Fotolabortechniker/in
7411000100018,Elektriker bauen
7411000200018,Elektriker/in
7411001800018,Hausleitungsmonteur/in
7411010000000,Gebäudeelektriker/in
7411020000000,Haushaltsgerätetechniker/in
7411040000000,Aufzugsmonteur/in
7411070000000,Rolltreppenmonteur/in
7411080000000,Alarmanlagenmonteur/in
7411130000000,Fachmann/frau für Haushaltsgeräte
7411140000000,Bühnen- oder Studioelektriker/in
7411990000000,Sonstige Elektriker/in
7412000100018,Armaturenbauer/in
7412000200018,KFZ Elektromechaniker/in
7412000300018,Elektrischer Rollstuhlmechaniker/in
7412000400018,Reparaturwerkstatt für elektrische Geräte
7412000500018,Service für elektrische Geräte
7412000600018,Lokomotiv-Elektriker/in
7412000700018,Motorisierter Rollstuhlmechaniker/in
7412001100018,Fahrzeugelektriker/in
7412010000000,Elektroniker/in
7412040000000,Radio- und Fernsehtechniker/in
7412050000000,Heizungsmonteur/in
7412060000000,Windanlagentechniker/in
7412070000000,Industrieelektriker/in
7412080000000,"Elektriker/in Straßenbahn, Metro, Bus"
7412090000000,Elektriker/in Züge
7412110000000,Bergbau-Elektriker/in
7412200000000,Flugzeugmonteur/in
7412210000000,Aufzugsmechaniker/in
7413000100018,Elektrisches Verbindungskabel
7413000200018,Elektriker (Freileitungskabel)
7413000300018,Elektriker (Erdkabel)
7413000400018,Elektrische Zugkraft Arbeiter/in
7413001500018,Unterirdische Kabelschicht
7413010000000,Elektroinstallateur/in
7413020000000,Leitungs- und Kabelarbeiter/in
7421000100018,Buchhaltung Maschinenmechaniker/in
7421000200018,"Mechaniker, Bankautomaten"
7421000300018,Mechaniker für audiovisuelle Geräte
7421000400018,Reparaturwerkstatt für audiovisuelle Geräte
7421001200018,Mechaniker der Fotokopie
7421010000000,Elektronikmechaniker/in oder -wartungsmechaniker
7421010127600,Elektroanlageninstallateur/in
7422000100018,Datenkabel Jointer/in
7422000500018,Funkmechaniker/in
7422000600018,Luftaufrichter für Telekommunikation
7422000700018,Telekommunikationsdienstmechaniker/in
7422000800018,Telegraphenmechaniker/in
7422000900016,Telefoninstallateur/in
7422001000018,Telefonleitungsmechaniker/in
7422001100018,Telefonmechaniker/in
7422001200018,Telefonservicer/in
7422001300018,Fernsehempfänger/in
7422001400018,Fernsehmechaniker/in
7422001500018,Fernsehreparateur
7422010000000,Datenleitungsinstallateur/in
7422020000000,Mobilfunktechniker/in
7422030000000,Monteure/Monteurinnen für Telekommunikationsanlagen
7422040000000,Fernmeldetechniker/in
7422050000000,Computerhardware-Ingenieur/in
7422060000000,Computer-Reparaturdienstleister/in
7511000100018,Tierbesucher/in
7511000200018,Tierisches Hautbild
7511000300018,Tier Aufkleber/in
7511000400018,Tierstunner/in
7511000500018,Bacon Curer/in
7511000600018,Kadaver-Splitter/in
7511000700018,Fisch Boner/in
7511000800018,Fleischschneider/in
7511001400018,Geflügel-Kommode
7511001600018,Fleischer/in
7511001700018,Arbeiter/in Fisch Räucherei
7511010000000,Metzger/in im Einzelhandel
7511020000000,"Fischfiletierer/in, -schneider/in, -verpacker/in"
7511030000000,Fischhändler/in im Einzelhandel
7511040000000,Fleischwarenhersteller/in
7511050000000,Verpacker/in von Fleischprodukten
7511060000000,Schlachter/in oder Entbeiner/in
7511070000000,Wurstwarenmeister/in
7511080000000,"Direkte/r Vorgesetzte/r der Produktionsarbeiter/innen - Vieh, Fleisch, Fisch"
7512000100018,Zwiebackbäcker/in
7512000200018,Keksofen Arbeiter/in
7512000300018,Brotbäcker/in
7512000400018,Brotteigmischer/in
7512000500018,Kuchen dekorateur
7512000600018,Schokoladenformmaschine
7512000700016,Süßwarenhersteller (Herstellung)
7512000800018,Presspresser (Nudeln)
7512000900018,Ofenarbeiter für Mehl (Süßwaren)
7512001000018,Mehlsüßwarenmischer/in
7512001700018,Nudelhersteller/in
7512001800018,Gebäckbäcker/in
7512002100016,Pizzamaker türkische Pizza
7512002200018,Biskuithersteller/in
7512002300018,Zuckerwaren Cutter/in
7512002400018,Zuckerwarenhersteller/in
7512010000000,Bäcker/in im Einzelhandel
7512020000000,Gebäckhersteller/in
7512030000000,Brotbäcker/in (Backindustrie)
7512050000000,Schokoladenhersteller/in
7512060000000,Konditor/in
7512090000000,Pastetenbäcker/in
7512110000000,Hefehersteller/in
7512120000000,"Direkte/r Vorgesetzte/r der Produktionsarbeiter/innen - Lebensmittel, Getränke, Tabakprodukte"
7513000100018,Buttermacher/in
7513000200018,Eismaschine
7513010000000,Käsemacher/in
7514000100018,Bierbrauer/in
7514000200018,Chutney-Hersteller/in
7514000300018,Obst-Canner/in
7514000400018,Fruchtsafthersteller/in
7514000600018,Marmelademacher/in
7514000700018,Ölvertreiber/in
7514000800018,Pickle Maker/in
7514000900018,Traditioneller Brauer/in
7514001000018,Gemüsesalz
7514010000000,Maschinenbediener/in Obst- oder Gemüseverpackungsmaschinen
7514030000000,Obst- oder Gemüsekonservierer/in
7515000100018,Kaffee schmecken
7515000200018,Obstsortierer/in
7515000300018,Schnaps Schnupper/in
7515000400018,Fleischsortierer/in
7515001300018,Ölsortierer/in
7515001400018,Teekoster/in
7515001500018,Gemüsesortierer/in
7515001600018,Weinverkoster/in
7515010000000,"Getränkekoster/in, -klassierer/in"
7515020000000,Lebensmittelkoster/in oder -klassierer/in
7515030000000,Direkte/r Vorgesetzte/r der Produktionsarbeiter/innen - Getränkeherstellung
7515040000000,Direkte/r Vorgesetzte/r der Produktionsarbeiter/innen (Milchprodukten)
7516000100018,Zigarrenrolle
7516000200018,Zigarrensortierer/in
7516000400018,Tabakschneider/in
7516000500018,Tabaktrockner/in
7516000600018,Tabakklärer/in
7516000700018,Tabakstripper/in
7516010000000,Tabakmischer/in
7516020000000,Tabaksortierer/in
7516030000000,Zigarrenmacher/in
7516040000000,Direkte/r Vorgesetzte/r der Produktionsarbeiter/innen
7516050000000,Zigarettenmacher/in
7521000100018,Bediener/in von Trockenkammern
7521000200018,Holzofenbetreiber/in
7521000300018,Maschinenbediener (Holzbearbeitung)
7521000700018,Holz imprägnierer/in
7521010000000,Holzschützer/in
7522000100018,Stuhlmacher/in
7522000200018,Sargtischler/in
7522000300018,Instrumentenkofferhersteller/in
7522000400018,Modellbauer (Holz / Kunststoff)
7522001400018,Bilderrahmenhersteller/in
7522001500018,Lackierer (Holzmöbel)
7522001600018,Karosseriebauer (Holz)
7522001700018,Holzleiter Leiter/in
7522001800018,Holzmöbelfinisher/in
7522010000000,Möbelschreiner/in
7522010000018,Küfer/in
7522020000000,Möbelmacher/in
7522030000000,HolzschnitzerIn
7522030000018,Intarsien Intarsien
7523000100018,Maschinenbediener (Möbelproduktion)
7523000200018,Maschinenbediener (Holzbiegen)
7523000300018,Maschinenbediener (Holzschnitzerei)
7523000400018,"Hobelmaschinenbediener, Holz"
7523000500018,Maschinenbediener (Holzspielzeug)
7523000600018,Bediener von Holzbearbeitungsmaschinen
7523001500018,Holzsäger/in
7523001600018,Holzstimmer/in
7523010000000,Maschinenbediener/in Holzbearbeitungsmaschinen
7523020000000,Mechaniker/in für Holzbearbeitungsanlagen
7523030000000,Sägemaschinenbediener/in
7523040000000,Holzsortierer/in
7523050000000,Anlagenbetreiber/in für Holzprodukte
7531000100018,Blusenmacher/in
7531000200018,Kappenmacher/in
7531000300018,Korsettmacher/in
7531000400018,Damenschneider/in
7531000500018,Pelzschneider/in
7531000600018,Pelzsortierer/in
7531000700018,Fellsortierer/in
7531000800018,Pelz-Schneider/in
7531000900018,Pelztrimmer/in
7531001000018,Kleidermacher/in
7531001100018,Dessous-Hersteller/in
7531001200018,Maßanzug nach Maß
7531002300018,Theater Schneider/in
7531002400018,Kostümierer/in
7531010000000,Schneider/in
7531020000000,Kürschner/in
7531030000000,Hutmacher/in
7531040000000,Bühnen- oder Studiogarderobiere
7532000100018,Garment Cutter/in
7532000200018,Garment Pattern Maker/in
7532000300018,Handschuhschneider/in
7532000400018,Jacquard Design-Kopist
7532000900018,Musterschneider/in
7532001000018,Pattern Maker (Sonstige)
7532001300018,Zeltschneider/in
7532001400018,Musterzelt für Zelte
7532001500018,Regenschirmschneider/in
7532001600018,Polsterschneider/in
7532001700018,Polster Musterhersteller/in
7532020000000,Lederzuschneider/in
7532040000000,Sattler/in oder Kummetmacher/in
7532080000000,Textilbügler/in
7532090000000,Schnittmusterhersteller/in oder -zuschneider/in
7533000100018,Puppen Spielzeughersteller/in
7533000200018,Sticker/in
7533000300018,Abwasserschuhe
7533000400018,Fur Sewer/in
7533000500018,Hutabwasserkanal
7533000600018,"Näher, Leder/in"
7533001500018,Gefüllte Spielzeughersteller/in
7533001600018,Textilabwasserkanal
7533001700018,Regenschirmhersteller/in
7533001800018,Näher/in (Polsterei)
7533010000000,Näher/in
7533020000000,Maschinenarbeiter/in in der Stickwarenindustrie
7533030000000,Vorhangnäher/in
7533040000000,Segelmacher/in
7533050000000,Zeltmacher/in
7534000100018,Bettwarenhersteller/in
7534000300018,Orthopädiepolsterer/in
7534000400018,Netballer/in
7534000500018,Polsterer/in
7534010000000,Möbelpolsterer/in
7534020000000,Fahrzeugpolsterer/in
7534130127600,Matratzenmacher/in
7535000100018,Färber-Färberei
7535000200018,Pelzrasierer/in
7535000300018,Bläschenentferner ausblenden
7535000400018,Grader ausblenden
7535000500018,Lederfärber/in
7535000600018,Lederpolierer/in
7535000700018,Ledertrage
7535000800018,Pelz färber/in
7535000900018,Pelzflesher/in
7535001000018,Pelt Grader/in
7535001100018,Pelzbahre
7535001200018,Gerber/in
7535010000000,"Pelzmacher/in, Gerber/in oder Pelzhändler/in"
7535020000000,Färber/in von Fellen oder Häuten
